rkpc,nrkpc,z0,z1,z2,z3,z4,z5,z6
19.6196,2.104614398286723,7.117387313034792,7.063074281524685,6.9792724144516365,6.619964177826721,6.242538943769069,4.843002806348071,4.826999428095786
19.7197,2.107293734581217,7.112259707424704,7.058270349061075,6.972985991702962,6.613238039469777,6.23226659442048,4.829613147695334,4.805517849002943
19.8198,2.109962889689431,7.10715567944442,7.053159145578766,6.9673537170359126,6.606538284763854,6.222024169154683,4.816265826784544,4.785774581062848
19.9199,2.1126219534271495,7.10206992607555,7.0479948485437856,6.961635103417478,6.599864521410687,6.211811763774912,4.80296040293935,4.769112822386602
20.02,2.115271014371307,7.097007284078048,7.0428471076368675,6.956248171919675,6.593216264083693,6.201629232290587,4.78969630961818,4.752488674413642
20.1201,2.1179101598831718,7.091962247763281,7.037143516700805,6.952494095995859,6.586592930211509,6.191476165926649,4.776473804131048,4.735899761687132
20.2202,2.120539476130985,7.086939689302521,7.031832451831844,6.946334832416915,6.579996120328759,6.1813547316193596,4.763291699415239,4.719348704516078
20.3203,2.123159048112068,7.08193748948817,7.026945709654902,6.939828639607354,6.573423989187518,6.171261202362293,4.750151086738356,4.7028327551521185
20.4204,2.125768959674413,7.076957039225178,7.0220817871879175,6.934345916397469,6.566876867804339,6.161200242313823,4.737050253199509,4.686352909438946
20.5205,2.128369293537772,7.071996086634827,7.016761820389089,6.930017328713305,6.560353849607986,6.151164454258782,4.723988976618778,4.669908858493782
20.6206,2.130960131314257,7.067052248342463,7.01106692842407,6.925707006397102,6.553855124146763,6.141158055326632,4.71096734362922,4.653500025581737
20.7207,2.1335415535284676,7.062130534622122,7.005395031886705,6.920016305450726,6.547382063530767,6.1311822261489235,4.697985653716702,4.637125345342217
20.8208,2.1361136396371574,7.057228546736614,6.999743690636977,6.913961063852899,6.540932312514207,6.121231455149621,4.685042723375553,4.6207864886461865
20.9209,2.1386764680484505,7.052347599224662,6.994114258518774,6.909226974680306,6.534505850673445,6.111312931918344,4.672138498951848,4.60448200848882
21.021,2.1412301161406235,7.0474851474283025,6.988506338959329,6.905457484416239,6.5281038865444545,6.101420543187382,4.659272366458618,4.5882122937450855
21.1211,2.1437746602804646,7.042638506164331,6.9829194763856055,6.900660383256197,6.521725030940183,6.09113563298066,4.646444891259239,4.571975363009453
21.2212,2.1463101758412155,7.03781280832107,6.977353611689351,6.894968122547358,6.515369080377389,6.078978527984841,4.633654237694782,4.555773778012168
21.3213,2.1488367372201185,7.0330093695989575,6.971808646099439,6.889297219443358,6.509035764264793,6.0668363407046835,4.620901920112882,4.539604230611826
21.4214,2.151354417855567,7.028221399029887,6.966283970231154,6.883647810014965,6.5027261066393205,6.054708787938054,4.6081868174952705,4.523469408043452
21.5215,2.1538632902438795,7.023450008395042,6.9607798585571015,6.878182729652312,6.496439753250668,6.044116234416187,4.595508363851656,4.507367363484099
21.6216,2.1563634259557025,7.0187004986662425,6.955296083491106,6.8729041306379495,6.490174870005811,6.035573811992505,4.582866397005547,4.4912986465107725
21.7217,2.158854895652055,7.0139657660847785,6.949832858744781,6.867237020826875,6.483932313465287,6.027059981567353,4.570261473003909,4.475261404250814
21.8218,2.161337769100018,7.009251125391512,6.9454671079371915,6.862787693893256,6.47771293962303,6.018571522342765,4.55769241050887,4.4592582520668325
21.9219,2.1638121151880885,7.004553508782009,6.941884944110611,6.8574163313016125,6.471514669902948,6.01010906262501,4.545158614333447,4.443286462201647
22.022,2.166278001941196,6.999874905174691,6.9369086502191175,6.85265867637277,6.465338229860087,6.0016731495948665,4.532661386954965,4.427346521534893
22.1221,2.1687354965353984,6.9952125389129085,6.9315239760589185,6.846857087988869,6.459182829754409,5.993262477952023,4.520199160595146,4.411439567381777
22.2222,2.1711846653122633,6.990567931327591,6.926157163015575,6.84056963834856,6.453049116374692,5.984813448379585,4.507772252264428,4.395564003522077
22.3223,2.1736255737929366,6.985940406878537,6.922354826458783,6.834579004733816,6.446937726129994,5.975265411977892,4.495379185574253,4.379718776327531
22.4224,2.17605828669192,6.981330600916655,6.918756700217699,6.8289948313405615,6.440846136274556,5.96574293778822,4.483022138207082,4.363905163344742
22.5225,2.1784828679305495,6.9767373234684245,6.912752241825324,6.823429232365994,6.434776421663153,5.956245770282792,4.470698547157946,4.3481236917230355
22.6226,2.1808993806501955,6.972160703288412,6.906735744108069,6.817882546482333,6.428725874768075,5.946772954610827,4.458408190510824,4.33237177986287
22.7227,2.1833078872251805,6.9676003879074155,6.901680043776876,6.812353758606817,6.422698153765295,5.937325275312737,4.446153351799061,4.316651674054358
22.8228,2.1857084492754333,6.963057409910809,6.8972310981180645,6.806843801229397,6.416688759600082,5.927901868735782,4.433931358381755,4.300962683285413
22.9229,2.188101127678873,6.958530915722908,6.892798924612043,6.801351564105492,6.410701330621685,5.9185026635766,4.421742095922407,4.285302940906347
23.023,2.1904859825835423,6.954019997161971,6.88838170558483,6.796973062778934,6.404732825474912,5.90912794198926,4.40752855841261,4.26967170776331
23.1231,2.1928630734194887,6.949525641491772,6.883705146254607,6.792310426799407,6.398785191381832,5.899776742592114,4.391164551697127,4.2540717301590565
23.2232,2.1952324589103998,6.945047874065861,6.878519497640725,6.786657030898275,6.392856927022798,5.890450082581363,4.37482346346824,4.238502731213708
23.3233,2.1975941970850026,6.940585707549699,6.8741169498808885,6.781019681543892,6.386948187797857,5.88114661414853,4.358509701206675,4.222963454651633
23.4234,2.199948345288233,6.936138599386278,6.869736733491286,6.777462347529977,6.381059097355589,5.871866452096012,4.342219289000148,4.207451246478188
23.5235,2.202294960192173,6.931708001085872,6.8647281740306205,6.772609918047457,6.375187915361296,5.862610151671807,4.325952627384886,4.191970504652988
23.6236,2.204634097806774,6.927292840202243,6.859225387731639,6.768516008125521,6.3693383334541,5.853376934025153,4.309708912751721,4.176516664885226
23.7237,2.20696581349036,6.92289250211607,6.8541626705892424,6.762439973771439,6.363506683617678,5.8441664104502,4.293490741760472,4.161092356566852
23.8238,2.20929016195992,6.9185079029461045,6.850105634072221,6.757725420988958,6.35769477581362,5.834979267976126,4.277297427726301,4.145696616972135
23.9239,2.2116071973012006,6.914138392698581,6.846062343247911,6.753478876998389,6.351900617776657,5.825814796396783,4.261127223542609,4.130330564053413
24.024,2.2139169729785935,6.909783813644443,6.842032918004176,6.749775724846027,6.346124029185514,5.816672065545333,4.244979352357079,4.114991088716522
24.1241,2.216219541844829,6.905445066152704,6.8380181014128185,6.745184913450195,6.340368751268147,5.807552615962759,4.228857020482822,4.0996806411092495
24.2242,2.2185149561504787,6.9011203447773894,6.834017379266955,6.739903674109799,6.334630649907369,5.798455203481054,4.212757418868144,4.084397519141149
24.3243,2.2208032675532725,6.896811060919968,6.830030206081668,6.734181940266814,6.328909404871188,5.7893804393173625,4.19667902841063,4.069142475175256
24.4244,2.2230845271272335,6.892515330407043,6.82605665270143,6.72758517222768,6.323208771720018,5.780326674938503,4.180624722878037,4.053915471296834
24.5245,2.225358785371635,6.888235111513015,6.822096781198763,6.7214701333535,6.31752430839958,5.771295648657059,4.1645967119374685,4.038715529008068
24.6246,2.2276260922197837,6.883968455121712,6.81815064458621,6.716640120209402,6.3118576556252535,5.762285345511137,4.1485872321429795,4.023544619271802
24.7247,2.229886497047635,6.879716757701476,6.814217620385081,6.711824937775519,6.30621050816776,5.753298031435809,4.132602256142816,4.008400001237946
24.8248,2.2321400486822425,6.875479143105765,6.810297724500204,6.707024836855784,6.300578094373377,5.744330542102367,4.116640945661128,3.99803866555525
24.9249,2.2343867954100443,6.871255270742766,6.806391640954181,6.702238335847485,6.294966368761098,5.735385691808013,4.100701296707917,3.9879378409410453
25.025,2.236626784984993,6.867045363036513,6.801779524263532,6.697536205523058,6.289370412662828,5.726461499240057,4.084783539019334,3.977867111259877
25.1251,2.2388600646365306,6.862850233428043,6.797659406533173,6.69308998568082,6.2837917947773745,5.717558170937513,4.068886862817901,3.9678258932930035
25.2252,2.241086681077416,6.858667706908999,6.792853757083401,6.689369247613616,6.278229846119469,5.708675792726536,4.053013094722658,3.9578135911505354
25.3253,2.2433066805113975,6.854499760743531,6.787707661539851,6.6841898362337595,6.272683831576574,5.699814320144706,4.037163466566857,3.947831088679762
25.4254,2.24552010864075,6.850345371344963,6.7825772435680145,6.6799990088583145,6.267157642948159,5.690973568476517,4.021334039775128,3.937877311091292
25.5255,2.247727010673668,6.846203462495913,6.777461622556152,6.675821402494204,6.261645830916691,5.68215229950681,4.00552369267328,3.9279521046316077
25.6256,2.249927431331517,6.842076028094106,6.772360586076387,6.671657796391629,6.256149858252765,5.673352725162536,3.989738954402578,3.9180555371318504
25.7257,2.25212141485596,6.837961342103942,6.7672746312382905,6.667508053425439,6.250673673300525,5.664572407664909,3.973974807428037,3.90818735522021
25.8258,2.2543090050159416,6.833860146701992,6.762735565825176,6.663371075498749,6.2452115183878405,5.655812413176597,3.9582316955427412,3.898347195385741
25.9259,2.2564902451145525,6.829771915067566,6.759073776890242,6.658863876509839,6.239767313901634,5.647072788762457,3.9425100611765354,3.888534991071084
26.026,2.258665177995763,6.825696737170913,6.75542508997406,6.6547443163510165,6.234337555721359,5.638353456300695,3.9268094262582505,3.878750959469698
26.1261,2.2608338460510367,6.821634694727228,6.75178933117183,6.650637733412054,6.228923660761028,5.629653184256404,3.9111298972285353,3.868994551379648
26.2262,2.2629962912258215,6.817584538908367,6.748165536173887,6.646542913434504,6.223527090674807,5.620972593541876,3.8954711601441443,3.8592650149029266
26.3263,2.2651525550259253,6.813548298505933,6.743075252954411,6.642462541675053,6.21814672433745,5.61231117192276,3.879833617258902,3.8495631214506028
26.4264,2.2673026785237753,6.809524700335355,6.737710146905387,6.6376798168272195,6.212781355822769,5.603670405832,3.864217287375522,3.8398888953636554
26.5265,2.2694467023645655,6.8055130916334745,6.732358371423413,6.632844845986714,6.207429691884282,5.595047365957456,3.8486207184195544,3.830240842262027
26.6266,2.2715846667722936,6.801514156338103,6.727019627855303,6.628023969380561,6.202095803442579,5.586444391524903,3.833045056812215,3.8206191184288607
26.7267,2.273716611555691,6.797527208690113,6.721694403229133,6.623056917384459,6.196775655918051,5.577860448961239,3.8174899969487677,3.811025074570803
26.8268,2.2758425761140466,6.793553622690544,6.716381516243716,6.617973789371849,6.191473371391718,5.569295471992331,3.8019556475737466,3.801456537014966
26.9269,2.2779625994429287,6.789591287388312,6.711159943287075,6.612904594986015,6.186184763655938,5.560749271517959,3.786440500590318,3.791914399764074
27.027,2.280076720139805,6.785641560786661,6.70725157664379,6.608497150964062,6.180911140283871,5.552221526878624,3.7709462054319154,3.782398082583778
27.1271,2.2821849764095625,6.781703686944218,6.703355872510072,6.60411692558735,6.175653849077252,5.543711776785441,3.7554723917804673,3.7729081949712717
27.2272,2.284287406069936,6.7777775964349685,6.699471758798863,6.599374278604861,6.170411345146561,5.5352219426591525,3.740017476368673,3.763443714808826
27.3273,2.286384046556835,6.77386393842909,6.696322307949874,6.594644434420893,6.1651819827299486,5.526750111713911,3.724583044774672,3.754004875284599
27.4274,2.2884749349295825,6.769961900549111,6.693203546169944,6.5903502178280124,6.159967017207847,5.518295421627791,3.709168144705612,3.7445910227107455
27.5275,2.290560107876063,6.7660713752883455,6.69009414180995,6.586062684232015,6.154767742253126,5.509859517398773,3.69377266344326,3.7352027478114307
27.6276,2.2926396017177795,6.76219299267165,6.686995352011343,6.582016747651529,6.1495854902932665,5.5014426968612264,3.678397262448667,3.7258397977360143
27.7277,2.2947134524148245,6.758325880609545,6.683906666647697,6.577290691020525,6.144415404252559,5.493042379404324,3.6630409748939736,3.7165016790313783
27.8278,2.2967816955707683,6.754469890569226,6.680827555876713,6.57257771534272,6.139258672355813,5.484661363580214,3.6477046630615204,3.7071876382587448
27.9279,2.298844366437459,6.750625630822422,6.6777583819559965,6.567876468323669,6.1341165189514975,5.476296760709766,3.632387440939304,3.697898597503668
28.028,2.3009014999197444,6.746793722268491,6.6746985942059665,6.56318908440344,6.128990204966196,5.467949783834591,3.6170884335159736,3.688634260356439
28.1281,2.302953130580116,6.742972443807007,6.671648546617245,6.558514174253215,6.122884013683923,5.459621638270834,3.601809107451395,3.67939338038505
28.2282,2.3049992926432665,6.7391615877209805,6.668608598606222,6.553918205498311,6.116391871222423,5.451310445837829,3.586549039179223,3.670177155396508
28.3283,2.3070400200005814,6.735362528093741,6.665578177005713,6.549203187754187,6.109915863023793,5.443015643061567,3.571306958327283,3.660984917748374
28.4284,2.309075346214545,6.731574261603793,6.6625576324361075,6.544565336919165,6.10345477736808,5.434739714224703,3.5560852933279796,3.6518166759579325
28.5285,2.311105304523081,6.72779736644528,6.6595463696635395,6.539941314954772,6.097003810486384,5.426478728724243,3.5408810553503343,3.6426722292936713
28.6286,2.3131299278438155,6.724031612707777,6.656543772336669,6.535328305143407,6.090568404357563,5.418236639619234,3.525696411688189,3.6335512488813153
28.7287,2.315149248778273,6.720275926835222,6.653551131427504,6.531333276239529,6.084147133154447,5.410010850018091,3.5105289092193517,3.624453320201038
28.8288,2.3171632996159985,6.716531692132205,6.650567827480597,6.527610569826197,6.077738442041199,5.4018019053153425,3.495380588532729,3.615378660107727
28.9289,2.319172112338618,6.712797807821417,6.647593219469635,6.5229968573169055,6.071344327195065,5.393610296355291,3.480251337560954,3.606327612467191
29.029,2.3211757186238255,6.709074823918643,6.6446286132752,6.518330971240923,6.064966863820229,5.385434666569741,3.4651403696886804,3.597299083696501
29.1291,2.3231741498493106,6.705362445618994,6.641530624601933,6.513678293947656,6.058600618257522,5.377277102809393,3.450045763415363,3.588294115990779
29.2292,2.325167437096618,6.701660359941975,6.637441694286708,6.509035764264793,6.052243642532146,5.369134187521263,3.434971081941122,3.5793113438095765
29.3293,2.3271556111549474,6.697969105962141,6.633363404209796,6.504623076761936,6.045905559734644,5.361009712608142,3.419914463782097,3.5703514470531426
29.4294,2.329138702524888,6.694287477484996,6.629296423119077,6.499788772584475,6.039576701286024,5.352899958733819,3.4048747487108533,3.5614138817520065
29.5295,2.3311167414220972,6.690617761313168,6.6252414349205075,6.495182043151019,6.033262875884478,5.344806719018383,3.389853300237579,3.5524978830321574
29.6296,2.333089757780918,6.686956956839797,6.621196021984665,6.49058768013993,6.026966117558872,5.3367298330432344,3.3748491289021487,3.543604966143133
29.7297,2.3350577812579374,6.6833064562021685,6.617161860236869,6.48600376802393,6.020676114884779,5.328669036626326,3.359863910125932,3.534734124265653
29.8298,2.3370208412354887,6.679665875653648,6.613138562198655,6.481432595180555,6.014402918910288,5.320653013598387,3.344895068188777,3.5258840612042754
29.9299,2.3389789668251,6.676036642575096,6.609125715922418,6.476908398269439,6.008140086928454,5.314052704610327,3.329944713734583,3.517057264758039
30.03,2.3409321868708846,6.672415608266317,6.605123962555406,6.47312332432942,6.001893732088438,5.30746608553678,3.3150125711377925,3.5082508638019347
